#Digilent WaveForms Logic Analyzer Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321B2DE67
#Date Time: 2026-08-01 21:15:25.280
#Sample rate: 57670.1Hz
#Samples: 4096

Time (s),UART
-0.0211548,o
-0.02113746,o
-0.02112012,o
-0.02110278,o
-0.02108544,X
-0.0210681,X
-0.02105076,r
-0.02103342,r
-0.02101608,r
-0.020998740000000002,r
-0.0209814,r
-0.02096406,r
-0.020946720000000002,r
-0.02092938,r
-0.02091204,r
-0.020894700000000002,r
-0.02087736,r
-0.02086002,r
-0.020842680000000002,r
-0.02082534,r
-0.020808,r
-0.02079066,r
-0.02077332,r
-0.02075598,r
-0.02073864,r
-0.0207213,r
-0.02070396,r
-0.02068662,r
-0.02066928,r
-0.02065194,r
-0.0206346,r
-0.020617260000000002,r
-0.02059992,r
-0.02058258,r
-0.020565240000000002,r
-0.0205479,r
-0.02053056,r
-0.020513220000000002,r
-0.02049588,r
-0.02047854,r
-0.020461200000000002,r
-0.02044386,r
-0.02042652,r
-0.02040918,r
-0.02039184,r
-0.0203745,r
-0.02035716,r
-0.02033982,r
-0.02032248,r
-0.02030514,r
-0.0202878,r
-0.02027046,r
-0.02025312,r
-0.020235780000000002,r
-0.02021844,r
-0.0202011,r
-0.020183760000000002,r
-0.02016642,r
-0.02014908,r
-0.020131740000000002,r
-0.0201144,r
-0.02009706,r
-0.020079720000000002,r
-0.02006238,r
-0.02004504,r
-0.0200277,X
-0.02001036,X
-0.01999302,l
-0.01997568,l
-0.01995834,l
-0.019941,l
-0.01992366,l
-0.01990632,l
-0.01988898,l
-0.01987164,l
-0.019854300000000002,l
-0.01983696,l
-0.01981962,l
-0.019802280000000002,l
-0.01978494,l
-0.0197676,l
-0.019750260000000002,l
-0.01973292,l
-0.01971558,l
-0.019698240000000002,l
-0.0196809,l
-0.01966356,l
-0.01964622,l
-0.01962888,l
-0.01961154,l
-0.0195942,l
-0.01957686,l
-0.01955952,l
-0.01954218,l
-0.01952484,l
-0.0195075,l
-0.01949016,l
-0.019472820000000002,l
-0.01945548,l
-0.01943814,l
-0.019420800000000002,l
-0.01940346,l
-0.01938612,l
-0.019368780000000002,l
-0.01935144,l
-0.0193341,l
-0.019316760000000002,l
-0.01929942,l
-0.01928208,l
-0.01926474,l
-0.0192474,l
-0.01923006,l
-0.01921272,l
-0.01919538,l
-0.01917804,l
-0.0191607,l
-0.01914336,l
-0.01912602,l
-0.01910868,l
-0.019091340000000002,l
-0.019074,l
-0.01905666,l
-0.019039320000000002,l
-0.01902198,l
-0.01900464,l
-0.018987300000000002,l
-0.01896996,X
-0.01895262,X
-0.018935280000000002,d
-0.01891794,d
-0.0189006,d
-0.01888326,d
-0.01886592,d
-0.01884858,d
-0.01883124,d
-0.0188139,d
-0.01879656,d
-0.01877922,d
-0.01876188,d
-0.01874454,d
-0.0187272,d
-0.018709860000000002,d
-0.01869252,d
-0.01867518,d
-0.018657840000000002,d
-0.0186405,d
-0.01862316,d
-0.018605820000000002,d
-0.01858848,d
-0.01857114,d
-0.018553800000000002,d
-0.01853646,d
-0.01851912,d
-0.01850178,d
-0.01848444,d
-0.0184671,d
-0.01844976,d
-0.01843242,d
-0.01841508,d
-0.01839774,d
-0.0183804,d
-0.01836306,d
-0.01834572,d
-0.018328380000000002,d
-0.01831104,d
-0.0182937,d
-0.018276360000000002,d
-0.01825902,d
-0.01824168,d
-0.018224340000000002,d
-0.018207,d
-0.01818966,d
-0.018172320000000002,d
-0.01815498,d
-0.01813764,d
-0.0181203,d
-0.01810296,d
-0.01808562,d
-0.01806828,d
-0.01805094,d
-0.0180336,d
-0.01801626,d
-0.01799892,d
-0.01798158,d
-0.01796424,d
-0.017946900000000002,d
-0.01792956,d
-0.01791222,X
-0.017894880000000002,X
-0.01787754,X
-0.0178602,!
-0.017842860000000002,!
-0.01782552,!
-0.01780818,!
-0.017790840000000002,!
-0.0177735,!
-0.01775616,!
-0.01773882,!
-0.01772148,!
-0.01770414,!
-0.0176868,!
-0.01766946,!
-0.01765212,!
-0.01763478,!
-0.01761744,!
-0.0176001,!
-0.01758276,!
-0.01756542,!
-0.01754808,!
-0.01753074,!
-0.017513400000000002,!
-0.01749606,!
-0.01747872,!
-0.017461380000000002,!
-0.01744404,!
-0.0174267,!
-0.017409360000000002,!
-0.01739202,!
-0.01737468,!
-0.01735734,!
-0.01734,!
-0.01732266,!
-0.01730532,!
-0.01728798,!
-0.01727064,!
-0.0172533,!
-0.01723596,!
-0.01721862,!
-0.01720128,!
-0.01718394,!
-0.0171666,!
-0.01714926,!
-0.017131920000000002,!
-0.01711458,!
-0.01709724,!
-0.017079900000000002,!
-0.01706256,!
-0.01704522,!
-0.017027880000000002,!
-0.01701054,!
-0.0169932,!
-0.01697586,!
-0.01695852,!
-0.01694118,!
-0.01692384,!
-0.0169065,!
-0.01688916,!
-0.01687182,!
-0.01685448,!
-0.01683714,X
-0.0168198,X
-0.01680246, 
-0.01678512, 
-0.01676778, 
-0.016750440000000002, 
-0.0167331, 
-0.01671576, 
-0.016698420000000002, 
-0.01668108, 
-0.01666374, 
-0.016646400000000002, 
-0.01662906, 
-0.01661172, 
-0.01659438, 
-0.01657704, 
-0.0165597, 
-0.01654236, 
-0.01652502, 
-0.01650768, 
-0.01649034, 
-0.016473, 
-0.01645566, 
-0.01643832, 
-0.01642098, 
-0.01640364, 
-0.0163863, 
-0.016368960000000002, 
-0.01635162, 
-0.01633428, 
-0.016316940000000002, 
-0.0162996, 
-0.01628226, 
-0.016264920000000002, 
-0.01624758, 
-0.01623024, 
-0.0162129, 
-0.01619556, 
-0.01617822, 
-0.01616088, 
-0.01614354, 
-0.0161262, 
-0.01610886, 
-0.01609152, 
-0.01607418, 
-0.01605684, 
-0.0160395, 
-0.01602216, 
-0.01600482, 
-0.015987480000000002, 
-0.01597014, 
-0.0159528, 
-0.015935460000000002, 
-0.01591812, 
-0.01590078, 
-0.015883440000000002, 
-0.0158661, 
-0.01584876, 
-0.01583142, 
-0.01581408, 
-0.01579674, 
-0.0157794,X
-0.01576206,X
-0.01574472,:
-0.01572738,:
-0.01571004,:
-0.0156927,:
-0.01567536,:
-0.01565802,:
-0.01564068,:
-0.015623340000000001,:
-0.015606,:
-0.01558866,:
-0.01557132,:
-0.01555398,:
-0.01553664,:
-0.0155193,:
-0.01550196,:
-0.015484620000000001,:
-0.01546728,:
-0.01544994,:
-0.015432600000000001,:
-0.01541526,:
-0.01539792,:
-0.01538058,:
-0.01536324,:
-0.0153459,:
-0.01532856,:
-0.01531122,:
-0.015293880000000001,:
-0.01527654,:
-0.0152592,:
-0.015241860000000001,:
-0.01522452,:
-0.01520718,:
-0.01518984,:
-0.0151725,:
-0.01515516,:
-0.01513782,:
-0.01512048,:
-0.015103140000000001,:
-0.0150858,:
-0.01506846,:
-0.015051120000000001,:
-0.01503378,:
-0.01501644,:
-0.0149991,:
-0.01498176,:
-0.01496442,:
-0.01494708,:
-0.01492974,:
-0.014912400000000001,:
-0.01489506,:
-0.01487772,:
-0.014860380000000001,:
-0.01484304,:
-0.0148257,:
-0.01480836,:
-0.01479102,:
-0.01477368,:
-0.01475634,:
-0.014739,:
-0.014721660000000001,X
-0.01470432,X
-0.01468698,)
-0.014669640000000001,)
-0.0146523,)
-0.01463496,)
-0.01461762,)
-0.01460028,)
-0.01458294,)
-0.0145656,)
-0.01454826,)
-0.014530920000000001,)
-0.01451358,)
-0.01449624,)
-0.014478900000000001,)
-0.01446156,)
-0.01444422,)
-0.01442688,)
-0.01440954,)
-0.0143922,)
-0.01437486,)
-0.01435752,)
-0.014340180000000001,)
-0.01432284,)
-0.0143055,)
-0.014288160000000001,)
-0.01427082,)
-0.01425348,)
-0.01423614,)
-0.0142188,)
-0.01420146,)
-0.01418412,)
-0.01416678,)
-0.014149440000000001,)
-0.0141321,)
-0.01411476,)
-0.014097420000000001,)
-0.01408008,)
-0.01406274,)
-0.0140454,)
-0.01402806,)
-0.01401072,)
-0.01399338,)
-0.01397604,)
-0.013958700000000001,)
-0.01394136,)
-0.01392402,)
-0.013906680000000001,)
-0.01388934,)
-0.013872,)
-0.013854660000000001,)
-0.01383732,)
-0.01381998,)
-0.01380264,)
-0.0137853,)
-0.013767960000000001,)
-0.01375062,)
-0.01373328,)
-0.013715940000000001,)
-0.0136986,)
-0.01368126,)
-0.013663920000000001,X
-0.01364658,X
-0.01362924,H
-0.0136119,H
-0.01359456,H
-0.013577220000000001,H
-0.01355988,H
-0.01354254,H
-0.013525200000000001,H
-0.01350786,H
-0.01349052,H
-0.013473180000000001,H
-0.01345584,H
-0.0134385,H
-0.01342116,H
-0.01340382,H
-0.013386480000000001,H
-0.01336914,H
-0.0133518,H
-0.013334460000000001,H
-0.01331712,H
-0.01329978,H
-0.013282440000000001,H
-0.0132651,H
-0.01324776,H
-0.01323042,H
-0.01321308,H
-0.013195740000000001,H
-0.0131784,H
-0.01316106,H
-0.013143720000000001,H
-0.01312638,H
-0.01310904,H
-0.013091700000000001,H
-0.01307436,H
-0.01305702,H
-0.01303968,H
-0.01302234,H
-0.013005000000000001,H
-0.01298766,H
-0.01297032,H
-0.012952980000000001,H
-0.01293564,H
-0.0129183,H
-0.012900960000000001,H
-0.01288362,H
-0.01286628,H
-0.01284894,H
-0.0128316,H
-0.012814260000000001,H
-0.01279692,H
-0.01277958,H
-0.012762240000000001,H
-0.0127449,H
-0.01272756,H
-0.012710220000000001,H
-0.01269288,H
-0.01267554,H
-0.0126582,H
-0.01264086,H
-0.012623520000000001,H
-0.01260618,X
-0.01258884,X
-0.012571500000000001,e
-0.01255416,e
-0.01253682,e
-0.012519480000000001,e
-0.01250214,e
-0.0124848,e
-0.01246746,e
-0.01245012,e
-0.012432780000000001,e
-0.01241544,e
-0.0123981,e
-0.012380760000000001,e
-0.01236342,e
-0.01234608,e
-0.012328740000000001,e
-0.0123114,e
-0.01229406,e
-0.01227672,e
-0.01225938,e
-0.012242040000000001,e
-0.0122247,e
-0.01220736,e
-0.012190020000000001,e
-0.01217268,e
-0.01215534,e
-0.012138000000000001,e
-0.01212066,e
-0.01210332,e
-0.01208598,e
-0.01206864,e
-0.012051300000000001,e
-0.01203396,e
-0.01201662,e
-0.011999280000000001,e
-0.01198194,e
-0.0119646,e
-0.011947260000000001,e
-0.01192992,e
-0.01191258,e
-0.01189524,e
-0.0118779,e
-0.011860560000000001,e
-0.01184322,e
-0.01182588,e
-0.011808540000000001,e
-0.0117912,e
-0.01177386,e
-0.011756520000000001,e
-0.01173918,e
-0.01172184,e
-0.0117045,e
-0.01168716,e
-0.011669820000000001,e
-0.01165248,e
-0.01163514,e
-0.011617800000000001,e
-0.01160046,e
-0.01158312,e
-0.011565780000000001,e
-0.01154844,X
-0.0115311,X
-0.01151376,l
-0.01149642,l
-0.011479080000000001,l
-0.01146174,l
-0.0114444,l
-0.011427060000000001,l
-0.01140972,l
-0.01139238,l
-0.011375040000000001,l
-0.0113577,l
-0.01134036,l
-0.01132302,l
-0.01130568,l
-0.011288340000000001,l
-0.011271,l
-0.01125366,l
-0.011236320000000001,l
-0.01121898,l
-0.01120164,l
-0.011184300000000001,l
-0.01116696,l
-0.01114962,l
-0.01113228,l
-0.01111494,l
-0.0110976,l
-0.01108026,l
-0.01106292,l
-0.011045580000000001,l
-0.01102824,l
-0.0110109,l
-0.010993560000000001,l
-0.01097622,l
-0.01095888,l
-0.01094154,l
-0.0109242,l
-0.01090686,l
-0.01088952,l
-0.01087218,l
-0.010854840000000001,l
-0.0108375,l
-0.01082016,l
-0.010802820000000001,l
-0.01078548,l
-0.01076814,l
-0.0107508,l
-0.01073346,l
-0.01071612,l
-0.01069878,l
-0.01068144,l
-0.010664100000000001,l
-0.01064676,l
-0.01062942,l
-0.010612080000000001,l
-0.01059474,l
-0.0105774,l
-0.01056006,l
-0.01054272,l
-0.01052538,l
-0.01050804,l
-0.0104907,X
-0.010473360000000001,X
-0.01045602,X
-0.01043868,l
-0.010421340000000001,l
-0.010404,l
-0.01038666,l
-0.01036932,l
-0.01035198,l
-0.01033464,l
-0.0103173,l
-0.01029996,l
-0.010282620000000001,l
-0.01026528,l
-0.01024794,l
-0.010230600000000001,l
-0.01021326,l
-0.01019592,l
-0.01017858,l
-0.01016124,l
-0.0101439,l
-0.01012656,l
-0.01010922,l
-0.010091880000000001,l
-0.01007454,l
-0.0100572,l
-0.010039860000000001,l
-0.01002252,l
-0.01000518,l
-0.00998784,l
-0.0099705,l
-0.00995316,l
-0.00993582,l
-0.00991848,l
-0.009901140000000001,l
-0.0098838,l
-0.00986646,l
-0.009849120000000001,l
-0.00983178,l
-0.00981444,l
-0.0097971,l
-0.00977976,l
-0.00976242,l
-0.00974508,l
-0.00972774,l
-0.009710400000000001,l
-0.00969306,l
-0.00967572,l
-0.009658380000000001,l
-0.00964104,l
-0.0096237,l
-0.00960636,l
-0.00958902,l
-0.00957168,l
-0.00955434,l
-0.009537,l
-0.009519660000000001,l
-0.00950232,l
-0.00948498,l
-0.009467640000000001,l
-0.0094503,l
-0.00943296,l
-0.00941562,X
-0.00939828,X
-0.00938094,o
-0.0093636,o
-0.00934626,o
-0.009328920000000001,o
-0.00931158,o
-0.00929424,o
-0.009276900000000001,o
-0.00925956,o
-0.00924222,o
-0.00922488,o
-0.00920754,o
-0.0091902,o
-0.00917286,o
-0.00915552,o
-0.009138180000000001,o
-0.00912084,o
-0.0091035,o
-0.009086160000000001,o
-0.00906882,o
-0.00905148,o
-0.00903414,o
-0.0090168,o
-0.00899946,o
-0.00898212,o
-0.00896478,o
-0.008947440000000001,o
-0.0089301,o
-0.00891276,o
-0.008895420000000001,o
-0.00887808,o
-0.00886074,o
-0.0088434,o
-0.00882606,o
-0.00880872,o
-0.00879138,o
-0.00877404,o
-0.008756700000000001,o
-0.00873936,o
-0.00872202,o
-0.008704680000000001,o
-0.00868734,o
-0.00867,o
-0.00865266,o
-0.00863532,o
-0.00861798,o
-0.00860064,o
-0.0085833,o
-0.008565960000000001,o
-0.00854862,o
-0.00853128,o
-0.008513940000000001,o
-0.0084966,o
-0.00847926,o
-0.00846192,o
-0.00844458,o
-0.00842724,o
-0.0084099,o
-0.00839256,o
-0.008375220000000001,o
-0.00835788,X
-0.00834054,X
-0.008323200000000001, 
-0.00830586, 
-0.00828852, 
-0.00827118, 
-0.00825384, 
-0.0082365, 
-0.00821916, 
-0.00820182, 
-0.008184480000000001, 
-0.00816714, 
-0.0081498, 
-0.008132460000000001, 
-0.00811512, 
-0.00809778, 
-0.00808044, 
-0.0080631, 
-0.00804576, 
-0.00802842, 
-0.00801108, 
-0.007993740000000001, 
-0.0079764, 
-0.00795906, 
-0.007941720000000001, 
-0.00792438, 
-0.00790704, 
-0.0078897, 
-0.00787236, 
-0.00785502, 
-0.00783768, 
-0.00782034, 
-0.007803, 
-0.00778566, 
-0.00776832, 
-0.00775098, 
-0.00773364, 
-0.007716300000000001, 
-0.00769896, 
-0.00768162, 
-0.00766428, 
-0.0076469400000000005, 
-0.0076296, 
-0.00761226, 
-0.00759492, 
-0.00757758, 
-0.00756024, 
-0.0075429, 
-0.007525560000000001, 
-0.00750822, 
-0.00749088, 
-0.00747354, 
-0.0074562000000000005, 
-0.00743886, 
-0.00742152, 
-0.00740418, 
-0.00738684, 
-0.0073695, 
-0.00735216, 
-0.007334820000000001, 
-0.00731748, 
-0.00730014,X
-0.0072828,X
-0.0072654600000000005,W
-0.00724812,W
-0.00723078,W
-0.00721344,W
-0.0071961,W
-0.00717876,W
-0.00716142,W
-0.007144080000000001,W
-0.00712674,W
-0.0071094,W
-0.00709206,W
-0.0070747200000000005,W
-0.00705738,W
-0.00704004,W
-0.0070227,W
-0.00700536,W
-0.00698802,W
-0.00697068,W
-0.0069533400000000006,W
-0.006936,W
-0.00691866,W
-0.00690132,W
-0.0068839800000000005,W
-0.00686664,W
-0.0068493,W
-0.006831960000000001,W
-0.00681462,W
-0.00679728,W
-0.00677994,W
-0.0067626000000000006,W
-0.00674526,W
-0.00672792,W
-0.00671058,W
-0.0066932400000000005,W
-0.0066759,W
-0.00665856,W
-0.006641220000000001,W
-0.00662388,W
-0.00660654,W
-0.0065892,W
-0.0065718600000000005,W
-0.00655452,W
-0.00653718,W
-0.00651984,W
-0.0065025000000000005,W
-0.00648516,W
-0.00646782,W
-0.006450480000000001,W
-0.00643314,W
-0.0064158,W
-0.00639846,W
-0.0063811200000000005,W
-0.00636378,W
-0.00634644,W
-0.0063291,W
-0.0063117600000000005,W
-0.00629442,W
-0.00627708,W
-0.006259740000000001,W
-0.0062424,X
-0.00622506,X
-0.00620772,o
-0.0061903800000000005,o
-0.00617304,o
-0.0061557,o
-0.00613836,o
-0.0061210200000000005,o
-0.00610368,o
-0.00608634,o
-0.006069000000000001,o
-0.00605166,o
-0.00603432,o
-0.00601698,o
-0.0059996400000000005,o
-0.0059823,o
-0.00596496,o
-0.00594762,o
-0.0059302800000000004,o
-0.00591294,o
-0.0058956,o
-0.005878260000000001,o
-0.00586092,o
-0.00584358,o
-0.00582624,o
-0.0058089000000000005,o
-0.00579156,o
-0.00577422,o
-0.00575688,o
-0.0057395400000000004,o
-0.0057222,o
-0.00570486,o
-0.005687520000000001,o
-0.00567018,o
-0.00565284,o
-0.0056355,o
-0.0056181600000000005,o
-0.00560082,o
-0.00558348,o
-0.00556614,o
-0.0055488,o
-0.00553146,o
-0.00551412,o
-0.005496780000000001,o
-0.00547944,o
-0.0054621,o
-0.00544476,o
-0.0054274200000000005,o
-0.00541008,o
-0.00539274,o
-0.0053754,o
-0.00535806,o
-0.00534072,o
-0.00532338,o
-0.005306040000000001,o
-0.0052887,o
-0.00527136,o
-0.00525402,o
-0.0052366800000000005,o
-0.00521934,o
-0.005202,o
-0.00518466,X
-0.00516732,X
-0.00514998,r
-0.00513264,r
-0.005115300000000001,r
-0.00509796,r
-0.00508062,r
-0.00506328,r
-0.0050459400000000005,r
-0.0050286,r
-0.00501126,r
-0.00499392,r
-0.00497658,r
-0.00495924,r
-0.0049419,r
-0.004924560000000001,r
-0.00490722,r
-0.00488988,r
-0.00487254,r
-0.0048552000000000005,r
-0.00483786,r
-0.00482052,r
-0.00480318,r
-0.00478584,r
-0.0047685,r
-0.00475116,r
-0.0047338200000000006,r
-0.00471648,r
-0.00469914,r
-0.0046818,r
-0.0046644600000000005,r
-0.00464712,r
-0.00462978,r
-0.00461244,r
-0.0045951,r
-0.00457776,r
-0.00456042,r
-0.0045430800000000006,r
-0.00452574,r
-0.0045084,r
-0.00449106,r
-0.0044737200000000005,r
-0.00445638,r
-0.00443904,r
-0.0044217,r
-0.00440436,r
-0.00438702,r
-0.00436968,r
-0.0043523400000000005,r
-0.004335,r
-0.00431766,r
-0.00430032,r
-0.0042829800000000005,r
-0.00426564,r
-0.0042483,r
-0.00423096,r
-0.00421362,r
-0.00419628,r
-0.00417894,r
-0.0041616000000000005,r
-0.00414426,r
-0.00412692,X
-0.00410958,X
-0.0040922400000000005,l
-0.0040749,l
-0.00405756,l
-0.00404022,l
-0.00402288,l
-0.00400554,l
-0.0039882,l
-0.0039708600000000005,l
-0.00395352,l
-0.00393618,l
-0.00391884,l
-0.0039015,l
-0.00388416,l
-0.00386682,l
-0.00384948,l
-0.00383214,l
-0.0038148,l
-0.00379746,l
-0.00378012,l
-0.0037627800000000003,l
-0.00374544,l
-0.0037281000000000003,l
-0.00371076,l
-0.00369342,l
-0.00367608,l
-0.00365874,l
-0.0036414,l
-0.00362406,l
-0.00360672,l
-0.00358938,l
-0.0035720400000000003,l
-0.0035547,l
-0.0035373600000000002,l
-0.00352002,l
-0.00350268,l
-0.00348534,l
-0.003468,l
-0.00345066,l
-0.00343332,l
-0.0034159800000000003,l
-0.00339864,l
-0.0033813000000000003,l
-0.00336396,l
-0.0033466200000000002,l
-0.00332928,l
-0.00331194,l
-0.0032946,l
-0.00327726,l
-0.00325992,l
-0.00324258,l
-0.0032252400000000003,l
-0.0032079,l
-0.0031905600000000003,l
-0.00317322,l
-0.0031558800000000002,l
-0.00313854,l
-0.0031212,l
-0.00310386,l
-0.00308652,l
-0.00306918,X
-0.00305184,X
-0.0030345000000000003,d
-0.00301716,d
-0.0029998200000000003,d
-0.00298248,d
-0.0029651400000000002,d
-0.0029478,d
-0.00293046,d
-0.00291312,d
-0.00289578,d
-0.00287844,d
-0.0028611,d
-0.0028437600000000003,d
-0.00282642,d
-0.0028090800000000003,d
-0.00279174,d
-0.0027744,d
-0.00275706,d
-0.00273972,d
-0.00272238,d
-0.00270504,d
-0.0026877,d
-0.00267036,d
-0.0026530200000000003,d
-0.00263568,d
-0.0026183400000000003,d
-0.002601,d
-0.00258366,d
-0.00256632,d
-0.00254898,d
-0.00253164,d
-0.0025143,d
-0.00249696,d
-0.00247962,d
-0.0024622800000000003,d
-0.00244494,d
-0.0024276000000000002,d
-0.00241026,d
-0.00239292,d
-0.00237558,d
-0.00235824,d
-0.0023409,d
-0.00232356,d
-0.00230622,d
-0.00228888,d
-0.0022715400000000003,d
-0.0022542,d
-0.0022368600000000002,d
-0.00221952,d
-0.00220218,d
-0.00218484,d
-0.0021675,d
-0.00215016,d
-0.00213282,d
-0.00211548,d
-0.00209814,d
-0.0020808000000000003,d
-0.00206346,d
-0.0020461200000000002,d
-0.00202878,d
-0.00201144,X
-0.0019941,X
-0.00197676,X
-0.00195942,!
-0.00194208,!
-0.00192474,!
-0.0019074,!
-0.00189006,!
-0.00187272,!
-0.00185538,!
-0.00183804,!
-0.0018207,!
-0.00180336,!
-0.0017860200000000001,!
-0.0017686800000000001,!
-0.00175134,!
-0.001734,!
-0.00171666,!
-0.00169932,!
-0.00168198,!
-0.00166464,!
-0.0016473,!
-0.00162996,!
-0.0016126200000000002,!
-0.0015952800000000001,!
-0.0015779400000000001,!
-0.0015606,!
-0.00154326,!
-0.00152592,!
-0.00150858,!
-0.00149124,!
-0.0014739,!
-0.00145656,!
-0.00143922,!
-0.0014218800000000001,!
-0.0014045400000000001,!
-0.0013872,!
-0.00136986,!
-0.00135252,!
-0.00133518,!
-0.00131784,!
-0.0013005,!
-0.00128316,!
-0.00126582,!
-0.00124848,!
-0.0012311400000000001,!
-0.0012138000000000001,!
-0.00119646,!
-0.00117912,!
-0.00116178,!
-0.00114444,!
-0.0011271,!
-0.00110976,!
-0.00109242,!
-0.00107508,!
-0.00105774,!
-0.0010404000000000001,!
-0.0010230600000000001,!
-0.00100572,!
-0.00098838,!
-0.00097104,!
-0.0009537,!
-0.00093636,X
-0.00091902,X
-0.00090168, 
-0.0008843400000000001, 
-0.000867, 
-0.00084966, 
-0.00083232, 
-0.00081498, 
-0.0007976400000000001, 
-0.0007803, 
-0.00076296, 
-0.00074562, 
-0.00072828, 
-0.0007109400000000001, 
-0.0006936, 
-0.00067626, 
-0.00065892, 
-0.00064158, 
-0.00062424, 
-0.0006069000000000001, 
-0.00058956, 
-0.00057222, 
-0.00055488, 
-0.00053754, 
-0.0005202000000000001, 
-0.00050286, 
-0.00048552, 
-0.00046818, 
-0.00045084, 
